start-time             |end-time               |dur     |rtt     |pro|sip                                     |sp   |pkt     |oct     |at|srcMacAddr       |dip                                     |dp   |rpkt    |roct    |ra|destMacAddr      |iflags  |uflags  |riflags |ruflags |isn     |risn    |in   |out  |tag|app  |tos|end   |collector
2019-05-28 11:21:12.265|2019-05-28 11:21:15.221|   2.956|   0.015|  6|                               10.23.6.2|53353|      34|    9521|00|00:00:00:00:00:00|                          17.248.145.169|  443|      25|   12777|00|00:00:00:00:00:00|     ECS|     APF|     EAS|     APF|a1102fa3|290a31f0|    0|    0|000|    0| 00|      |C1
2019-05-28 11:21:06.779|2019-05-28 11:23:07.631| 120.852|   0.004|  6|                               10.23.6.2|53350|      19|    2266|00|00:00:00:00:00:00|                          172.217.168.10|  443|      12|    2359|00|00:00:00:00:00:00|     ECS|     APF|      AS|     APF|9502ad1b|45269638|    0|    0|000|    0| 00|      |C1
2019-05-28 11:21:13.640|2019-05-28 11:23:18.456| 124.816|   0.166|  6|                               10.23.6.2|53354|      22|    2795|00|00:00:00:00:00:00|                           17.248.185.45|  443|      18|    9249|00|00:00:00:00:00:00|     ECS|     APF|     EAS|     APF|03524bf4|23ec8f78|    0|    0|000|    0| 00|      |C1
2019-05-28 11:21:06.749|2019-05-28 11:21:06.762|   0.013|   0.013| 17|                               10.23.6.2|59725|       1|      64|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     145|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 11:21:06.749|2019-05-28 11:21:06.768|   0.019|   0.019| 17|                               10.23.6.2|62904|       1|      73|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|      89|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 11:21:06.769|2019-05-28 11:21:06.777|   0.008|   0.008| 17|                               10.23.6.2|  123|       1|      76|00|00:00:00:00:00:00|                           17.253.54.253|  123|       1|      76|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 11:21:06.781|2019-05-28 11:21:06.790|   0.009|   0.009| 17|                               10.23.6.2|  123|       1|      76|00|00:00:00:00:00:00|                           17.253.54.125|  123|       1|      76|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 11:21:06.795|2019-05-28 11:21:06.813|   0.018|   0.018| 17|                               10.23.6.2|  123|       1|      76|00|00:00:00:00:00:00|                           17.253.52.125|  123|       1|      76|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 11:21:06.813|2019-05-28 11:21:06.827|   0.014|   0.014| 17|                               10.23.6.2|62679|       1|      70|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     198|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 11:26:11.086|2019-05-28 11:26:13.895|   2.809|   0.016|  6|                               10.23.6.2|53356|      38|    7315|00|00:00:00:00:00:00|                          17.248.146.174|  443|      33|   12626|00|00:00:00:00:00:00|     ECS|     APF|     EAS|     APF|4a6d95cd|c96c4c54|    0|    0|000|    0| 00|      |C1
2019-05-28 11:26:10.666|2019-05-28 11:26:15.893|   5.227|   0.015|  6|                               10.23.6.2|50115|       7|     555|00|00:00:00:00:00:00|                            17.252.76.28| 5223|       6|     876|00|00:00:00:00:00:00|      AP|      AP|      AP|      AP|39e1748b|ba023358|    0|    0|000|    0| 02|  idle|C1
2019-05-28 11:36:28.376|2019-05-28 11:36:28.396|   0.020|   0.015|  6|                               10.23.6.2|50115|       9|    1020|01|00:00:00:00:00:00|                            17.252.76.28| 5223|       8|     553|00|00:00:00:00:00:00|      AP|      AP|      AP|       A|39e1754a|ba02358c|    0|    0|000|    0| 02|  idle|C1
2019-05-28 11:21:13.623|2019-05-28 11:21:13.628|   0.005|   0.005| 17|                               10.23.6.2|52574|       1|      64|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     222|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 11:26:11.066|2019-05-28 11:26:11.078|   0.012|   0.012| 17|                               10.23.6.2|63296|       1|      70|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     198|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 11:31:46.570|2019-05-28 11:31:46.575|   0.005|   0.005| 17|                               10.23.6.2|54760|       1|      69|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     144|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 11:46:36.212|2019-05-28 11:46:38.733|   2.521|   0.038|  6|                               10.23.6.2|53357|      34|    7090|00|00:00:00:00:00:00|                          17.248.149.148|  443|      26|   12237|00|00:00:00:00:00:00|     ECS|     APF|     EAS|     APF|a584ecc8|2a7816b3|    0|    0|000|    0| 00|      |C1
2019-05-28 11:46:35.612|2019-05-28 11:46:40.971|   5.359|   0.015|  6|                               10.23.6.2|50115|       8|     700|00|00:00:00:00:00:00|                            17.252.76.28| 5223|       9|    1081|00|00:00:00:00:00:00|      AP|     CAP|      AP|     CAP|39e1758f|ba0235c1|    0|    0|000|    0| 02|  idle|C1
2019-05-28 11:46:36.140|2019-05-28 11:46:36.201|   0.061|   0.061| 17|                               10.23.6.2|60840|       1|      64|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     230|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 11:56:44.582|2019-05-28 11:56:44.662|   0.080|   0.017|  6|                               10.23.6.2|50115|       2|     173|00|00:00:00:00:00:00|                            17.252.76.28| 5223|       1|     105|00|00:00:00:00:00:00|      AP|       A|      AP|       0|39e1764e|ba0237e5|    0|    0|000|    0| 02|  idle|C1
