start-time             |end-time               |dur     |rtt     |pro|sip                                     |sp   |pkt     |oct     |at|srcMacAddr       |dip                                     |dp   |rpkt    |roct    |ra|destMacAddr      |iflags  |uflags  |riflags |ruflags |isn     |risn    |in   |out  |tag|app  |tos|end   |collector
2019-06-05 16:35:10.565|2019-06-05 16:35:10.565|   0.000|   0.000|  6|                               10.23.4.2|53505|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|905da18e|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:10.565|2019-06-05 16:35:10.565|   0.000|   0.000|  6|                               10.23.4.2|53505|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|905da18f|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:10.566|2019-06-05 16:35:10.566|   0.000|   0.000|  6|                               10.23.4.2|53508|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|167a0a19|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:08.868|2019-06-05 16:35:11.842|   2.974|   0.198|  6|                               10.23.4.2|53506|      14|    1690|00|00:00:00:00:00:00|                            52.35.140.58|  443|      12|    7354|00|00:00:00:00:00:00|     ECS|     APF|     EAS|     APF|c28c5b6d|a3e642c8|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:10.605|2019-06-05 16:35:12.649|   2.044|   0.003|  6|                               10.23.4.2|53511|      14|    1652|00|00:00:00:00:00:00|                            23.211.4.189|  443|      12|    6348|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|5b00218c|096669eb|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.650|2019-06-05 16:35:12.650|   0.000|   0.000|  6|                               10.23.4.2|53511|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|5b002529|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:10.626|2019-06-05 16:35:12.665|   2.039|   0.007|  6|                               10.23.4.2|53514|      14|    1652|00|00:00:00:00:00:00|                            23.211.4.189|  443|      13|    6400|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|f0a70bb9|0927a631|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.665|2019-06-05 16:35:12.665|   0.000|   0.000|  6|                               10.23.4.2|53514|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|f0a70f56|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:10.610|2019-06-05 16:35:12.665|   2.055|   0.006|  6|                               10.23.4.2|53513|      14|    1652|00|00:00:00:00:00:00|                            23.211.4.189|  443|      13|    6400|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|4e867cfd|0963c646|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.665|2019-06-05 16:35:12.665|   0.000|   0.000|  6|                               10.23.4.2|53513|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|4e86809a|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:10.596|2019-06-05 16:35:12.665|   2.069|   0.004|  6|                               10.23.4.2|53510|      16|    1756|00|00:00:00:00:00:00|                            23.211.4.189|  443|      17|   11454|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|81b9f307|0989f8dd|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.666|2019-06-05 16:35:12.666|   0.000|   0.000|  6|                               10.23.4.2|53510|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|81b9f6a4|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.666|2019-06-05 16:35:12.666|   0.000|   0.000|  6|                               10.23.4.2|53514|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|f0a70f57|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:10.605|2019-06-05 16:35:12.667|   2.062|   0.004|  6|                               10.23.4.2|53512|      16|    1756|00|00:00:00:00:00:00|                            23.211.4.189|  443|      17|   11454|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|bff56b92|080c47c2|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.668|2019-06-05 16:35:12.668|   0.000|   0.000|  6|                               10.23.4.2|53512|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|bff56f2f|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.656|2019-06-05 16:35:12.668|   0.012|   0.012|  6|                            23.211.4.189|  443|       1|      52|00|00:00:00:00:00:00|                               10.23.4.2|53511|       1|      40|00|00:00:00:00:00:00|       A|       0|       R|       0|09668041|5b00252a|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.669|2019-06-05 16:35:12.669|   0.000|   0.000|  6|                               10.23.4.2|53513|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|4e86809b|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.669|2019-06-05 16:35:12.669|   0.000|   0.000|  6|                               10.23.4.2|53512|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|bff56f30|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:12.669|2019-06-05 16:35:12.669|   0.000|   0.000|  6|                               10.23.4.2|53510|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|81b9f6a5|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:11.752|2019-06-05 16:35:13.736|   1.984|   0.002|  6|                               10.23.4.2|53515|      14|    1652|00|00:00:00:00:00:00|                            23.211.4.189|  443|      13|    6400|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|f57a95e8|09d34563|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:13.737|2019-06-05 16:35:13.737|   0.000|   0.000|  6|                               10.23.4.2|53515|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|f57a9985|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:13.737|2019-06-05 16:35:13.737|   0.000|   0.000|  6|                               10.23.4.2|53515|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|f57a9986|00000000|    0|    0|000|    0| 00|      |C1
