start-time             |end-time               |dur     |rtt     |pro|sip                                     |sp   |pkt     |oct     |at|srcMacAddr       |dip                                     |dp   |rpkt    |roct    |ra|destMacAddr      |iflags  |uflags  |riflags |ruflags |isn     |risn    |in   |out  |tag|app  |tos|end   |collector
2019-06-05 17:09:01.765|2019-06-05 17:09:01.768|   0.003|   0.003| 17|                               10.23.6.2|58436|       1|      64|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     122|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:09:05.037|2019-06-05 17:09:05.062|   0.025|   0.025| 17|                               10.23.6.2|60995|       1|      78|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     206|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:14:09.693|2019-06-05 17:14:10.643|   0.950|   0.003|  6|                               10.23.6.2|52707|      39|    4357|00|00:00:00:00:00:00|                          172.217.168.74|  443|      35|    9273|00|00:00:00:00:00:00|       S|     APF|      AS|     APF|6ad76adf|c8f2b4b4|    0|    0|000|    0| 00|      |C1
2019-06-05 17:09:16.798|2019-06-05 17:09:16.844|   0.046|   0.046| 17|                               10.23.6.2|54969|       1|      64|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     202|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:14:09.812|2019-06-05 17:14:41.114|  31.302|   0.003|  6|                               10.23.6.2|52709|      13|    2674|00|00:00:00:00:00:00|                             23.211.4.84|  443|      11|    5233|00|00:00:00:00:00:00|       S|     APF|      AS|     APR|b9c41e63|79ccc3b3|    0|    0|000|    0| 00|      |C1
2019-06-05 17:14:41.114|2019-06-05 17:14:41.114|   0.000|   0.000|  6|                               10.23.6.2|52709|       1|      40|00|00:00:00:00:00:00|                             23.211.4.84|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|b9c42627|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 17:14:09.789|2019-06-05 17:14:41.273|  31.484|   0.170|  6|                               10.23.6.2|52708|      19|    4269|00|00:00:00:00:00:00|                           17.154.66.154|  443|      15|    6934|00|00:00:00:00:00:00|       S|    APRF|      AS|     APF|12e75ffe|4a451822|    0|    0|000|    0| 00|      |C1
2019-06-05 17:14:41.273|2019-06-05 17:14:41.273|   0.000|   0.000|  6|                               10.23.6.2|52708|       1|      40|00|00:00:00:00:00:00|                           17.154.66.154|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|12e76d9d|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 17:14:09.635|2019-06-05 17:14:49.801|  40.166|   0.003|  6|                               10.23.6.2|52706|      47|    4616|00|00:00:00:00:00:00|                           23.205.182.44|  443|      43|   41572|00|00:00:00:00:00:00|       S|     APF|      AS|    APRF|1c8e92ae|492316c1|    0|    0|000|    0| 00|      |C1
2019-06-05 17:14:49.802|2019-06-05 17:14:49.802|   0.000|   0.000|  6|                           23.205.182.44|  443|       1|      40|00|00:00:00:00:00:00|                               10.23.6.2|52706|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|49239df5|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 17:14:24.883|2019-06-05 17:14:56.047|  31.164|   0.020|  6|                               10.23.6.2|52710|      15|    2482|00|00:00:00:00:00:00|                            40.79.138.41|  443|      12|    8395|00|00:00:00:00:00:00|       S|     APF|      AS|     APF|1c37d801|35b684ae|    0|    0|000|    0| 00|      |C1
2019-06-05 17:14:09.606|2019-06-05 17:16:10.085| 120.479|   0.004|  6|                               10.23.6.2|52704|      20|    2444|00|00:00:00:00:00:00|                          172.217.168.74|  443|      14|    2915|00|00:00:00:00:00:00|       S|     APF|      AS|     APF|04034856|3417f336|    0|    0|000|    0| 00|      |C1
2019-06-05 17:14:09.625|2019-06-05 17:16:10.096| 120.471|   0.013|  6|                               10.23.6.2|52705|      21|    2954|00|00:00:00:00:00:00|                            162.125.69.7|  443|      14|    6442|00|00:00:00:00:00:00|       S|     APF|      AS|     APF|56a87699|f13d08eb|    0|    0|000|    0| 00|      |C1
2019-06-05 17:09:25.365|2019-06-05 17:09:25.378|   0.013|   0.013| 17|                               10.23.6.2|60635|       1|      60|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     164|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:13:58.282|2019-06-05 17:13:58.313|   0.031|   0.031| 17|                               10.23.6.2|51676|       1|      64|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|      96|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:14:09.607|2019-06-05 17:14:09.619|   0.012|   0.012| 17|                               10.23.6.2|62227|       1|      61|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     107|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:14:09.607|2019-06-05 17:14:09.628|   0.021|   0.021| 17|                               10.23.6.2|57856|       1|      67|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     208|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:14:09.778|2019-06-05 17:14:09.783|   0.005|   0.005| 17|                               10.23.6.2|51760|       1|      81|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|      97|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:14:09.779|2019-06-05 17:14:09.806|   0.027|   0.027| 17|                               10.23.6.2|51476|       1|      58|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     190|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:14:24.849|2019-06-05 17:14:24.876|   0.027|   0.027| 17|                               10.23.6.2|57068|       1|      82|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     173|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:09.955|2019-06-05 17:20:10.069|   0.114|   0.110|  6|                               10.23.6.2|50046|       2|     104|00|00:00:00:00:00:00|                            17.36.205.69|  993|       1|      60|00|00:00:00:00:00:00|       S|       R|      AS|       0|b4e08b1b|e6b6aa87|    0|    0|000|    0| 00|      |C1
2019-06-05 17:20:16.633|2019-06-05 17:20:16.749|   0.116|   0.113|  6|                               10.23.6.2|50050|       2|     104|00|00:00:00:00:00:00|                            17.36.205.69|  993|       1|      60|00|00:00:00:00:00:00|       S|       R|      AS|       0|2443ca1b|5c9fd0a8|    0|    0|000|    0| 00|      |C1
2019-06-05 17:20:19.070|2019-06-05 17:20:20.097|   1.027|   0.005|  6|                               10.23.6.2|52716|      38|    4309|00|00:00:00:00:00:00|                          172.217.168.10|  443|      35|    9809|00|00:00:00:00:00:00|       S|     APF|      AS|     APF|ae5adc77|8abfe956|    0|    0|000|    0| 00|      |C1
2019-06-05 17:18:23.332|2019-06-05 17:20:24.141| 120.809|   0.004|  6|                               10.23.6.2|52711|      19|    2261|00|00:00:00:00:00:00|                          216.58.215.234|  443|      13|    2289|00|00:00:00:00:00:00|       S|     APF|      AS|     APF|ae8d2050|438e6bdf|    0|    0|000|    0| 00|      |C1
2019-06-05 17:20:15.053|2019-06-05 17:20:24.168|   9.115|   0.017|  6|                               10.23.6.2|50047|      48|    4070|00|00:00:00:00:00:00|                         108.177.127.108|  993|      47|    5010|00|00:00:00:00:00:00|       S|     APF|      AS|     APF|4d1b286d|738cb33a|    0|    0|000|    0| 00|      |C1
